#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.877 eV
 -10.051  0.1221E+01  0.2213E+01
 -10.041  0.1320E+01  0.2225E+01
 -10.031  0.1418E+01  0.2239E+01
 -10.021  0.1517E+01  0.2254E+01
 -10.011  0.1615E+01  0.2269E+01
 -10.001  0.1714E+01  0.2286E+01
  -9.991  0.1812E+01  0.2304E+01
  -9.981  0.1911E+01  0.2322E+01
  -9.971  0.2009E+01  0.2342E+01
  -9.961  0.1024E+01  0.2355E+01
  -9.951  0.1013E+01  0.2365E+01
  -9.941  0.1002E+01  0.2375E+01
  -9.931  0.9908E+00  0.2385E+01
  -9.921  0.9797E+00  0.2395E+01
  -9.911  0.9686E+00  0.2405E+01
  -9.901  0.9575E+00  0.2415E+01
  -9.891  0.9465E+00  0.2424E+01
  -9.881  0.9354E+00  0.2434E+01
  -9.871  0.9243E+00  0.2443E+01
  -9.861  0.9132E+00  0.2452E+01
  -9.851  0.9021E+00  0.2461E+01
  -9.841  0.8910E+00  0.2470E+01
  -9.831  0.8799E+00  0.2479E+01
  -9.821  0.8688E+00  0.2488E+01
  -9.811  0.8577E+00  0.2496E+01
  -9.801  0.8466E+00  0.2505E+01
  -9.791  0.8355E+00  0.2513E+01
  -9.781  0.8244E+00  0.2522E+01
  -9.771  0.8134E+00  0.2530E+01
  -9.761  0.8023E+00  0.2538E+01
  -9.751  0.7912E+00  0.2546E+01
  -9.741  0.7801E+00  0.2554E+01
  -9.731  0.7690E+00  0.2561E+01
  -9.721  0.7579E+00  0.2569E+01
  -9.711  0.7468E+00  0.2577E+01
  -9.701  0.7357E+00  0.2584E+01
  -9.691  0.7246E+00  0.2591E+01
  -9.681  0.7135E+00  0.2598E+01
  -9.671  0.7024E+00  0.2606E+01
  -9.661  0.6913E+00  0.2613E+01
  -9.651  0.6818E+00  0.2619E+01
  -9.641  0.6731E+00  0.2626E+01
  -9.631  0.6645E+00  0.2633E+01
  -9.621  0.6559E+00  0.2639E+01
  -9.611  0.6472E+00  0.2646E+01
  -9.601  0.6386E+00  0.2652E+01
  -9.591  0.6321E+00  0.2659E+01
  -9.581  0.6261E+00  0.2665E+01
  -9.571  0.6201E+00  0.2671E+01
  -9.561  0.6141E+00  0.2677E+01
  -9.551  0.6081E+00  0.2684E+01
  -9.541  0.6020E+00  0.2690E+01
  -9.531  0.5960E+00  0.2696E+01
  -9.521  0.5900E+00  0.2702E+01
  -9.511  0.5840E+00  0.2707E+01
  -9.501  0.5779E+00  0.2713E+01
  -9.491  0.5719E+00  0.2719E+01
  -9.481  0.5659E+00  0.2725E+01
  -9.471  0.5632E+00  0.2730E+01
  -9.461  0.5611E+00  0.2736E+01
  -9.451  0.5590E+00  0.2742E+01
  -9.441  0.5569E+00  0.2747E+01
  -9.431  0.5549E+00  0.2753E+01
  -9.421  0.5528E+00  0.2758E+01
  -9.411  0.5507E+00  0.2764E+01
  -9.401  0.5487E+00  0.2769E+01
  -9.391  0.5466E+00  0.2775E+01
  -9.381  0.5445E+00  0.2780E+01
  -9.371  0.5425E+00  0.2786E+01
  -9.361  0.5404E+00  0.2791E+01
  -9.351  0.5383E+00  0.2796E+01
  -9.341  0.5362E+00  0.2802E+01
  -9.331  0.5342E+00  0.2807E+01
  -9.321  0.5321E+00  0.2812E+01
  -9.311  0.5300E+00  0.2818E+01
  -9.301  0.5280E+00  0.2823E+01
  -9.291  0.5259E+00  0.2828E+01
  -9.281  0.5238E+00  0.2834E+01
  -9.271  0.5218E+00  0.2839E+01
  -9.261  0.5197E+00  0.2844E+01
  -9.251  0.5176E+00  0.2849E+01
  -9.241  0.5156E+00  0.2854E+01
  -9.231  0.5135E+00  0.2859E+01
  -9.221  0.5114E+00  0.2865E+01
  -9.211  0.5093E+00  0.2870E+01
  -9.201  0.5073E+00  0.2875E+01
  -9.191  0.5052E+00  0.2880E+01
  -9.181  0.5031E+00  0.2885E+01
  -9.171  0.5011E+00  0.2890E+01
  -9.161  0.4990E+00  0.2895E+01
  -9.151  0.4969E+00  0.2900E+01
  -9.141  0.4949E+00  0.2905E+01
  -9.131  0.4928E+00  0.2910E+01
  -9.121  0.4910E+00  0.2915E+01
  -9.111  0.4891E+00  0.2920E+01
  -9.101  0.4872E+00  0.2925E+01
  -9.091  0.4854E+00  0.2929E+01
  -9.081  0.4835E+00  0.2934E+01
  -9.071  0.4816E+00  0.2939E+01
  -9.061  0.4797E+00  0.2944E+01
  -9.051  0.4779E+00  0.2949E+01
  -9.041  0.4760E+00  0.2953E+01
  -9.031  0.4741E+00  0.2958E+01
  -9.021  0.4723E+00  0.2963E+01
  -9.011  0.4704E+00  0.2968E+01
  -9.001  0.4685E+00  0.2972E+01
  -8.991  0.4667E+00  0.2977E+01
  -8.981  0.4648E+00  0.2982E+01
  -8.971  0.4629E+00  0.2986E+01
  -8.961  0.4611E+00  0.2991E+01
  -8.951  0.4592E+00  0.2995E+01
  -8.941  0.4573E+00  0.3000E+01
  -8.931  0.4555E+00  0.3005E+01
  -8.921  0.4536E+00  0.3009E+01
  -8.911  0.4517E+00  0.3014E+01
  -8.901  0.4499E+00  0.3018E+01
  -8.891  0.4480E+00  0.3023E+01
  -8.881  0.4461E+00  0.3027E+01
  -8.871  0.4443E+00  0.3032E+01
  -8.861  0.4424E+00  0.3036E+01
  -8.851  0.4405E+00  0.3040E+01
  -8.841  0.4387E+00  0.3045E+01
  -8.831  0.4368E+00  0.3049E+01
  -8.821  0.4349E+00  0.3054E+01
  -8.811  0.4330E+00  0.3058E+01
  -8.801  0.4312E+00  0.3062E+01
  -8.791  0.4293E+00  0.3067E+01
  -8.781  0.4274E+00  0.3071E+01
  -8.771  0.4256E+00  0.3075E+01
  -8.761  0.4237E+00  0.3079E+01
  -8.751  0.4218E+00  0.3084E+01
  -8.741  0.4200E+00  0.3088E+01
  -8.731  0.3919E+00  0.3092E+01
  -8.721  0.3911E+00  0.3096E+01
  -8.711  0.3903E+00  0.3100E+01
  -8.701  0.3895E+00  0.3104E+01
  -8.691  0.3887E+00  0.3107E+01
  -8.681  0.3879E+00  0.3111E+01
  -8.671  0.3871E+00  0.3115E+01
  -8.661  0.3863E+00  0.3119E+01
  -8.651  0.3855E+00  0.3123E+01
  -8.641  0.3847E+00  0.3127E+01
  -8.631  0.3839E+00  0.3131E+01
  -8.621  0.3831E+00  0.3134E+01
  -8.611  0.3823E+00  0.3138E+01
  -8.601  0.3815E+00  0.3142E+01
  -8.591  0.3807E+00  0.3146E+01
  -8.581  0.3799E+00  0.3150E+01
  -8.571  0.3791E+00  0.3153E+01
  -8.561  0.3782E+00  0.3157E+01
  -8.551  0.3774E+00  0.3161E+01
  -8.541  0.3766E+00  0.3165E+01
  -8.531  0.3757E+00  0.3169E+01
  -8.521  0.3749E+00  0.3172E+01
  -8.511  0.3740E+00  0.3176E+01
  -8.501  0.3732E+00  0.3180E+01
  -8.491  0.3723E+00  0.3184E+01
  -8.481  0.3715E+00  0.3187E+01
  -8.471  0.3707E+00  0.3191E+01
